tip_id,year,treatment,end_year,StartDate,EndDate,Status,age_band,cohort_2022,race,gender,census_tract,participated_tip,graduated_tip,employed_full_year,employed_partial_year,earnings_full_year,offense_count_year,offended_year,has_offense_by_year,has_offense_prior_to_year,graduatedXcohort
1474,2023,0,2022.0,2021-11-29,2022-02-08 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,36039.21669107909,0,0,0,0,0.0
1474,2024,0,2022.0,2021-11-29,2022-02-08 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,774.9316240671612,0,0,0,0,0.0
701,2017,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1468.6327096246152,0,0,1,1,0.0
701,2018,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,6087.8538764788755,0,0,1,1,0.0
701,2019,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,8727.235191483665,0,0,1,1,0.0
701,2020,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
701,2021,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,2045.6633740073598,0,0,1,1,0.0
701,2022,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,9188.606733103567,0,0,1,1,0.0
701,2023,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,4840.188338822336,0,0,1,1,0.0
701,2024,1,2018.0,2018-01-08,2018-03-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,12180.831382142605,0,0,1,1,0.0
1326,2017,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1326,2018,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,5417.182539664256,0,0,0,0,0.0
1326,2019,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,9728.448925920085,0,0,0,0,0.0
1326,2020,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,12848.949087743547,0,0,0,0,0.0
1326,2021,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,2450.6907258945344,0,0,0,0,0.0
1326,2022,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,14624.991517876932,0,0,0,0,0.0
1326,2023,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,20373.521338062073,0,0,0,0,0.0
1326,2024,0,2021.0,2021-03-15,2021-05-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,19029.30737824271,0,0,0,0,0.0
1467,2017,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1467,2018,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1467,2019,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1467,2020,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,20847.820382998223,0,0,0,0,0.0
1467,2021,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,32982.388156659195,0,0,0,0,0.0
1467,2022,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,62476.09384775515,0,0,0,0,0.0
1467,2023,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,83590.87826183313,0,0,0,0,0.0
1467,2024,1,2022.0,2021-11-15,2022-09-30 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,70862.39822399814,0,0,0,0,0.0
1421,2017,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1421,2018,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,0,0.0
1421,2019,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1,0.0
1421,2020,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1421,2021,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,4,1,1,1,0.0
1421,2022,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,675.1500709555345,0,0,1,1,0.0
1421,2023,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1421,2024,0,2021.0,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1404,2017,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,7862.650240195634,0,0,0,0,0.0
1404,2018,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1404,2019,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3465.332648439142,0,0,0,0,0.0
1404,2020,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,19951.840135616505,0,0,0,0,0.0
1404,2021,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,28183.420683071385,0,0,0,0,0.0
1404,2022,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,22322.066492750942,0,0,0,0,0.0
1404,2023,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,28356.833562400134,0,0,0,0,0.0
1404,2024,1,2021.0,2021-08-02,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,24493.732040097326,0,0,0,0,0.0
988,2017,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,8522.123251554942,0,0,1,1,0.0
988,2018,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,15261.794504480655,0,0,1,1,0.0
988,2019,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,2164.636136845434,0,0,1,1,0.0
988,2020,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,21086.906066123316,0,0,1,1,0.0
988,2021,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,9943.08630115482,0,0,1,1,0.0
988,2022,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,30102.95983281683,1,1,1,1,0.0
988,2023,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,11072.293081163572,0,0,1,1,0.0
988,2024,0,2021.0,2019-05-28,2021-08-13 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,4819.548846715648,0,0,1,1,0.0
1453,2017,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1453,2018,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3585.2774570503957,0,0,0,0,0.0
1453,2019,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,10498.882229292245,0,0,0,0,0.0
1453,2020,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,7609.721388922249,0,0,0,0,0.0
1453,2021,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,10480.41091712006,0,0,0,0,0.0
1453,2022,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,11446.85022436361,0,0,0,0,0.0
1453,2023,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,12904.784017109108,0,0,0,0,0.0
1453,2024,0,2021.0,2021-10-11,2021-12-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,0,0,0.0
912,2017,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
912,2018,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
912,2019,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
912,2020,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,2,1,1,0,0.0
912,2021,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,11158.352041137456,0,0,1,1,0.0
912,2022,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,30602.581214346683,0,0,1,1,0.0
912,2023,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,32122.841601414177,1,1,1,1,0.0
912,2024,1,2019.0,2019-01-28,2019-04-05 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,14250.521544790923,0,0,1,1,0.0
1218,2017,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,8476.771024110656,0,0,0,0,0.0
1218,2018,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,174.8939199726972,0,0,0,0,0.0
1218,2019,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1218,2020,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,531.3252726668079,0,0,0,0,0.0
1218,2021,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3174.2651559171027,0,0,0,0,0.0
1218,2022,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,9251.614578461456,0,0,0,0,0.0
1218,2023,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3351.5764583120013,2,1,1,0,0.0
1218,2024,0,2020.0,2020-07-17,2020-08-03 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,6632.520061256523,0,0,1,1,0.0
1104,2017,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1104,2018,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1104,2019,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,2546.035886899064,0,0,0,0,0.0
1104,2020,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,0,0,0.0
1104,2021,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,3,1,1,0,0.0
1104,2022,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,105.95009460737937,2,1,1,1,0.0
1104,2023,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1104,2024,0,2019.0,2019-11-11,2019-12-18 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
958,2017,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1913.1782873048792,0,0,0,0,0.0
958,2018,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
958,2019,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,8209.68260497909,0,0,0,0,0.0
958,2020,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,5265.778735861595,0,0,0,0,0.0
958,2021,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,34703.52704263835,0,0,0,0,0.0
958,2022,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,19092.046287137917,0,0,0,0,0.0
958,2023,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,27196.527914498012,0,0,0,0,0.0
958,2024,1,2019.0,2019-04-15,2019-06-28 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,34974.94516968619,0,0,0,0,0.0
1352,2017,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,0,0.0
1352,2018,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1352,2019,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1352,2020,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1,0.0
1352,2021,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1,0.0
1352,2022,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1352,2023,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,4,1,1,1,0.0
1352,2024,0,2022.0,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1382,2017,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1382,2018,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,5895.932243844684,0,0,0,0,0.0
1382,2019,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,9450.088812505019,0,0,0,0,0.0
1382,2020,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,5241.91131808952,0,0,0,0,0.0
1382,2021,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,13926.576216026744,0,0,0,0,0.0
1382,2022,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,21590.17427104449,0,0,0,0,0.0
1382,2023,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,31050.98676466211,0,0,0,0,0.0
1382,2024,1,2021.0,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,26399.133144652515,0,0,0,0,0.0
745,2017,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
745,2018,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,4387.74159500549,0,0,1,1,0.0
745,2019,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3711.322701436391,1,1,1,1,0.0
745,2020,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,3,1,1,1,0.0
745,2021,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,223.03640097756312,0,0,1,1,0.0
745,2022,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,9223.498665804156,0,0,1,1,0.0
745,2023,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,17660.690512003493,0,0,1,1,0.0
745,2024,0,2018.0,2018-03-26,2018-04-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,21560.64567718842,0,0,1,1,0.0
1221,2017,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,17,1,1,1,0.0
1221,2018,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1221,2019,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,10663.399625672717,0,0,1,1,0.0
1221,2020,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,877.5690912965149,0,0,1,1,0.0
1221,2021,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,6404.360554115627,0,0,1,1,0.0
1221,2022,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,5439.9751838020775,0,0,1,1,0.0
1221,2023,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,153.5261599014034,0,0,1,1,0.0
1221,2024,1,2020.0,2020-07-20,2020-10-02 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
1340,2017,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3874.242863235196,0,0,0,0,0.0
1340,2018,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,9242.026686001647,0,0,0,0,0.0
1340,2019,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1656.5422940329786,0,0,0,0,0.0
1340,2020,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1585.921006076239,0,0,0,0,0.0
1340,2021,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,1669.8755486114114,0,0,0,0,0.0
1340,2022,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,5980.23291291151,0,0,0,0,0.0
1340,2023,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,3675.4081470912083,0,0,0,0,0.0
1340,2024,0,2021.0,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3037.7544336337946,0,0,0,0,0.0
878,2017,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,0,0.0
878,2018,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,1960.1981389563418,2,1,1,1,0.0
878,2019,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,6,1,1,1,0.0
878,2020,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
878,2021,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,318.45304310700186,6,1,1,1,0.0
878,2022,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
878,2023,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
878,2024,0,2018.0,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,10,1,1,1,0.0
997,2017,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
997,2018,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
997,2019,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
997,2020,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,418.32697095435685,0,0,0,0,0.0
997,2021,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
997,2022,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
997,2023,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
997,2024,1,2019.0,2019-07-15,2019-09-27 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1066,2017,0,2019.0,2019-09-30,2019-10-07 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3779.1119136387574,1,1,1,1,0.0
1066,2018,0,2019.0,2019-09-30,2019-10-07 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3322.0056213761336,1,1,1,1,0.0
1066,2019,0,2019.0,2019-09-30,2019-10-07 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,1113.1669308573407,1,1,1,1,0.0
1066,2020,0,2019.0,2019-09-30,2019-10-07 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
