unit_id,tip_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year
C_1030_1498902.0,1030,1498902.0,control,0,2019-07-08,2019,0.0,Male,White,1998.0,18.0,1.0,0.0,1.0,4097.189749568729,1.0,0.0,2021-01-05,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0
C_1030_1498902.0,1030,1498902.0,control,0,2019-07-08,2019,0.0,Male,White,1998.0,18.0,1.0,0.0,1.0,4097.189749568729,1.0,0.0,2021-01-05,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1030_1498902.0,1030,1498902.0,control,0,2019-07-08,2019,0.0,Male,White,1998.0,18.0,1.0,0.0,1.0,4097.189749568729,1.0,0.0,2021-01-05,0,2019,2019-01-01,2020-01-01,1,1,19724.35932566716,1.0,1,1,0.0,0.0,1,0
C_1030_1498902.0,1030,1498902.0,control,0,2019-07-08,2019,0.0,Male,White,1998.0,18.0,1.0,0.0,1.0,4097.189749568729,1.0,0.0,2021-01-05,1,2020,2020-01-01,2021-01-01,1,1,5561.703969161032,1.0,1,1,0.0,0.0,1,0
C_1032_1587304.0,1032,1587304.0,control,0,2019-07-22,2019,0.0,Female,Black,1995.0,22.0,1.0,0.0,1.0,7929.1790086167275,0.0,0.0,2021-01-19,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,1,0
C_1032_1587304.0,1032,1587304.0,control,0,2019-07-22,2019,0.0,Female,Black,1995.0,22.0,1.0,0.0,1.0,7929.1790086167275,0.0,0.0,2021-01-19,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0
C_1032_1587304.0,1032,1587304.0,control,0,2019-07-22,2019,0.0,Female,Black,1995.0,22.0,1.0,0.0,1.0,7929.1790086167275,0.0,0.0,2021-01-19,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1032_1587304.0,1032,1587304.0,control,0,2019-07-22,2019,0.0,Female,Black,1995.0,22.0,1.0,0.0,1.0,7929.1790086167275,0.0,0.0,2021-01-19,1,2020,2020-01-01,2021-01-01,1,1,19424.606420798227,1.0,1,1,0.0,0.0,1,0
C_1034_1275953.0,1034,1275953.0,control,0,2019-08-12,2019,0.0,Male,Black,1980.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-02-09,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1034_1275953.0,1034,1275953.0,control,0,2019-08-12,2019,0.0,Male,Black,1980.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-02-09,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1034_1275953.0,1034,1275953.0,control,0,2019-08-12,2019,0.0,Male,Black,1980.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-02-09,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1034_1275953.0,1034,1275953.0,control,0,2019-08-12,2019,0.0,Male,Black,1980.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-02-09,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1035_1214343.0,1035,1214343.0,control,0,2019-07-22,2019,0.0,Male,Black,1992.0,23.0,1.0,0.0,1.0,833.8189490605298,1.0,0.0,2021-01-19,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1035_1214343.0,1035,1214343.0,control,0,2019-07-22,2019,0.0,Male,Black,1992.0,23.0,1.0,0.0,1.0,833.8189490605298,1.0,0.0,2021-01-19,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1035_1214343.0,1035,1214343.0,control,0,2019-07-22,2019,0.0,Male,Black,1992.0,23.0,1.0,0.0,1.0,833.8189490605298,1.0,0.0,2021-01-19,0,2019,2019-01-01,2020-01-01,1,1,14107.488651505424,1.0,1,1,0.0,0.0,1,0
C_1035_1214343.0,1035,1214343.0,control,0,2019-07-22,2019,0.0,Male,Black,1992.0,23.0,1.0,0.0,1.0,833.8189490605298,1.0,0.0,2021-01-19,1,2020,2020-01-01,2021-01-01,1,1,25114.31324347197,1.0,1,1,0.0,0.0,1,0
C_1037_396493.0,1037,396493.0,control,0,2019-07-22,2019,0.0,Male,Black,1993.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1037_396493.0,1037,396493.0,control,0,2019-07-22,2019,0.0,Male,Black,1993.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1037_396493.0,1037,396493.0,control,0,2019-07-22,2019,0.0,Male,Black,1993.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,1,3.0,1.0,0,0
C_1037_396493.0,1037,396493.0,control,0,2019-07-22,2019,0.0,Male,Black,1993.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-19,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,8.0,1.0,0,0
C_1040_1524219.0,1040,1524219.0,control,0,2019-07-29,2019,0.0,Male,Black,1984.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-01-26,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1040_1524219.0,1040,1524219.0,control,0,2019-07-29,2019,0.0,Male,Black,1984.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-01-26,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1040_1524219.0,1040,1524219.0,control,0,2019-07-29,2019,0.0,Male,Black,1984.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-01-26,0,2019,2019-01-01,2020-01-01,1,1,3315.2691167199796,1.0,1,1,0.0,0.0,1,0
C_1040_1524219.0,1040,1524219.0,control,0,2019-07-29,2019,0.0,Male,Black,1984.0,22.0,4.0,1.0,4.0,0.0,0.0,0.0,2021-01-26,1,2020,2020-01-01,2021-01-01,1,1,7817.003452532626,1.0,1,1,0.0,0.0,1,0
C_1041_828385.0,1041,828385.0,control,0,2019-08-12,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-09,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1041_828385.0,1041,828385.0,control,0,2019-08-12,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-09,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1041_828385.0,1041,828385.0,control,0,2019-08-12,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-09,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,0,0.0,0.0,0,0
C_1041_828385.0,1041,828385.0,control,0,2019-08-12,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-09,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,1.0,1.0,0,0
C_1044_828385.0,1044,828385.0,control,0,2019-08-26,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-23,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1044_828385.0,1044,828385.0,control,0,2019-08-26,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-23,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
