tip_id,year,unit_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year,treatment_post,treatment_post_cohort,log_earnings_year
904,2019,P_904,,participant,1,2019/1/7,2019,0,Male,Black,1994,18,6,1,1,0,1,0,2020/7/7,0,2019/1/1,2020/1/1,1,1,2146.406345,1,1,1,0,0,1,0,1,0,7.672016042
904,2020,C_904_1088347.0,1088347,control,0,2019/1/7,2019,0,Male,Black,1994,18,4,1,4,0,1,0.981627621,2020/7/7,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
904,2020,P_904,,participant,1,2019/1/7,2019,0,Male,Black,1994,18,6,1,1,0,1,0,2020/7/7,1,2020/1/1,2021/1/1,1,1,3876.891319,1,1,1,0,0,1,0,1,0,8.26304681
905,2017,C_905_1228953.0,1228953,control,0,2019/1/14,2019,0,Male,Black,1996,18,5,1,5,0,0,0.310944926,2020/7/14,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
905,2017,P_905,,participant,1,2019/1/14,2019,0,Male,Black,1996,18,5,1,6,0,0,0,2020/7/14,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
905,2018,C_905_1228953.0,1228953,control,0,2019/1/14,2019,0,Male,Black,1996,18,5,1,5,0,0,0.310944926,2020/7/14,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
905,2018,P_905,,participant,1,2019/1/14,2019,0,Male,Black,1996,18,5,1,6,0,0,0,2020/7/14,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
905,2019,C_905_1228953.0,1228953,control,0,2019/1/14,2019,0,Male,Black,1996,18,5,1,5,0,0,0.310944926,2020/7/14,0,2019/1/1,2020/1/1,1,1,0,0,1,1,2,1,1,1,0,0,0
905,2019,P_905,,participant,1,2019/1/14,2019,0,Male,Black,1996,18,5,1,6,0,0,0,2020/7/14,0,2019/1/1,2020/1/1,1,1,17085.81511,1,1,1,0,0,1,0,1,0,9.746062399
905,2020,C_905_1228953.0,1228953,control,0,2019/1/14,2019,0,Male,Black,1996,18,5,1,5,0,0,0.310944926,2020/7/14,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
905,2020,P_905,,participant,1,2019/1/14,2019,0,Male,Black,1996,18,5,1,6,0,0,0,2020/7/14,1,2020/1/1,2021/1/1,1,1,15618.25782,1,1,1,0,0,1,0,1,0,9.656259908
906,2017,C_906_1915353.0,1915353,control,0,2019/1/14,2019,0,Male,White,1994,23,2,0,2,5955.123306,1,1.051959074,2020/7/14,-2,2017/1/1,2018/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
906,2017,P_906,,participant,1,2019/1/14,2019,0,Male,White,1994,23,2,0,3,14146.89025,1,0,2020/7/14,-2,2017/1/1,2018/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
906,2018,C_906_1915353.0,1915353,control,0,2019/1/14,2019,0,Male,White,1994,23,2,0,2,5955.123306,1,1.051959074,2020/7/14,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
906,2018,P_906,,participant,1,2019/1/14,2019,0,Male,White,1994,23,2,0,3,14146.89025,1,0,2020/7/14,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
906,2019,C_906_1915353.0,1915353,control,0,2019/1/14,2019,0,Male,White,1994,23,2,0,2,5955.123306,1,1.051959074,2020/7/14,0,2019/1/1,2020/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
906,2019,P_906,,participant,1,2019/1/14,2019,0,Male,White,1994,23,2,0,3,14146.89025,1,0,2020/7/14,0,2019/1/1,2020/1/1,1,1,3029.721494,1,1,1,0,0,1,0,1,0,8.016555987
906,2020,C_906_1915353.0,1915353,control,0,2019/1/14,2019,0,Male,White,1994,23,2,0,2,5955.123306,1,1.051959074,2020/7/14,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
906,2020,P_906,,participant,1,2019/1/14,2019,0,Male,White,1994,23,2,0,3,14146.89025,1,0,2020/7/14,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
909,2017,C_909_669991.0,669991,control,0,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,0,0,0.031690032,2020/7/28,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
909,2017,P_909,,participant,1,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,243.2388792,0,0,2020/7/28,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
909,2018,C_909_669991.0,669991,control,0,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,0,0,0.031690032,2020/7/28,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
909,2018,P_909,,participant,1,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,243.2388792,0,0,2020/7/28,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
909,2019,C_909_669991.0,669991,control,0,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,0,0,0.031690032,2020/7/28,0,2019/1/1,2020/1/1,1,1,0,0,1,1,2,1,1,1,0,0,0
909,2019,P_909,,participant,1,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,243.2388792,0,0,2020/7/28,0,2019/1/1,2020/1/1,1,1,2605.284359,1,1,1,0,0,1,0,1,0,7.865680869
909,2020,C_909_669991.0,669991,control,0,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,0,0,0.031690032,2020/7/28,1,2020/1/1,2021/1/1,1,1,0,0,1,1,2,1,1,1,0,0,0
909,2020,P_909,,participant,1,2019/1/28,2019,0,Male,Black,1995,23,0,0,1,243.2388792,0,0,2020/7/28,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
910,2017,C_910_1559002.0,1559002,control,0,2019/1/30,2019,0,Male,Black,1991,22,2,1,2,58825.78194,1,2.896011347,2020/7/30,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
910,2017,P_910,,participant,1,2019/1/30,2019,0,Male,Black,1991,22,0,0,1,75959.9654,1,0,2020/7/30,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
910,2018,C_910_1559002.0,1559002,control,0,2019/1/30,2019,0,Male,Black,1991,22,2,1,2,58825.78194,1,2.896011347,2020/7/30,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
910,2018,P_910,,participant,1,2019/1/30,2019,0,Male,Black,1991,22,0,0,1,75959.9654,1,0,2020/7/30,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
910,2019,C_910_1559002.0,1559002,control,0,2019/1/30,2019,0,Male,Black,1991,22,2,1,2,58825.78194,1,2.896011347,2020/7/30,0,2019/1/1,2020/1/1,1,1,9689.161522,1,1,1,0,0,1,0,0,0,9.178866374
910,2019,P_910,,participant,1,2019/1/30,2019,0,Male,Black,1991,22,0,0,1,75959.9654,1,0,2020/7/30,0,2019/1/1,2020/1/1,1,1,7826.964273,1,1,1,0,0,1,0,1,0,8.965457765
910,2020,C_910_1559002.0,1559002,control,0,2019/1/30,2019,0,Male,Black,1991,22,2,1,2,58825.78194,1,2.896011347,2020/7/30,1,2020/1/1,2021/1/1,1,1,343.164358,1,1,1,0,0,1,0,0,0,5.841119328
910,2020,P_910,,participant,1,2019/1/30,2019,0,Male,Black,1991,22,0,0,1,75959.9654,1,0,2020/7/30,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
916,2017,C_916_1454160.0,1454160,control,0,2019/2/4,2019,0,Male,Black,1995,19,6,1,6,0,1,1.138568616,2020/8/4,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
916,2017,P_916,,participant,1,2019/2/4,2019,0,Male,Black,1995,19,5,1,9,0,1,0,2020/8/4,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
916,2018,C_916_1454160.0,1454160,control,0,2019/2/4,2019,0,Male,Black,1995,19,6,1,6,0,1,1.138568616,2020/8/4,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
916,2018,P_916,,participant,1,2019/2/4,2019,0,Male,Black,1995,19,5,1,9,0,1,0,2020/8/4,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
916,2019,C_916_1454160.0,1454160,control,0,2019/2/4,2019,0,Male,Black,1995,19,6,1,6,0,1,1.138568616,2020/8/4,0,2019/1/1,2020/1/1,1,1,14315.39493,1,1,1,0,0,1,0,0,0,9.569160658
916,2019,P_916,,participant,1,2019/2/4,2019,0,Male,Black,1995,19,5,1,9,0,1,0,2020/8/4,0,2019/1/1,2020/1/1,1,1,1893.614226,1,1,1,4,1,1,1,1,0,7.546770522
916,2020,C_916_1454160.0,1454160,control,0,2019/2/4,2019,0,Male,Black,1995,19,6,1,6,0,1,1.138568616,2020/8/4,1,2020/1/1,2021/1/1,1,1,939.0868101,1,1,1,0,0,1,0,0,0,6.845972222
916,2020,P_916,,participant,1,2019/2/4,2019,0,Male,Black,1995,19,5,1,9,0,1,0,2020/8/4,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
919,2017,C_919_1215669.0,1215669,control,0,2019/2/18,2019,0,Male,Black,1990,23,8,1,9,20841.14568,1,2.637642571,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
919,2017,P_919,,participant,1,2019/2/18,2019,0,Male,Black,1990,23,13,1,4,16391.04474,1,0,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
919,2018,C_919_1215669.0,1215669,control,0,2019/2/18,2019,0,Male,Black,1990,23,8,1,9,20841.14568,1,2.637642571,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
919,2018,P_919,,participant,1,2019/2/18,2019,0,Male,Black,1990,23,13,1,4,16391.04474,1,0,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
919,2019,C_919_1215669.0,1215669,control,0,2019/2/18,2019,0,Male,Black,1990,23,8,1,9,20841.14568,1,2.637642571,2020/8/18,0,2019/1/1,2020/1/1,1,1,43750.74326,1,1,1,0,0,1,0,0,0,10.68628674
919,2019,P_919,,participant,1,2019/2/18,2019,0,Male,Black,1990,23,13,1,4,16391.04474,1,0,2020/8/18,0,2019/1/1,2020/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
919,2020,C_919_1215669.0,1215669,control,0,2019/2/18,2019,0,Male,Black,1990,23,8,1,9,20841.14568,1,2.637642571,2020/8/18,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
919,2020,P_919,,participant,1,2019/2/18,2019,0,Male,Black,1990,23,13,1,4,16391.04474,1,0,2020/8/18,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
920,2017,C_920_865127.0,865127,control,0,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,39044.0973,1,1.125898862,2020/8/11,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
920,2017,P_920,,participant,1,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,46768.60689,1,0,2020/8/11,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
920,2018,C_920_865127.0,865127,control,0,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,39044.0973,1,1.125898862,2020/8/11,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
920,2018,P_920,,participant,1,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,46768.60689,1,0,2020/8/11,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
920,2019,C_920_865127.0,865127,control,0,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,39044.0973,1,1.125898862,2020/8/11,0,2019/1/1,2020/1/1,1,1,34972.15032,1,1,1,1,1,1,1,0,0,10.46233591
920,2019,P_920,,participant,1,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,46768.60689,1,0,2020/8/11,0,2019/1/1,2020/1/1,1,1,12214.72312,1,1,1,1,1,1,1,1,0,9.410479181
920,2020,C_920_865127.0,865127,control,0,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,39044.0973,1,1.125898862,2020/8/11,1,2020/1/1,2021/1/1,1,1,19484.07494,1,1,1,0,0,1,0,0,0,9.877404064
920,2020,P_920,,participant,1,2019/2/11,2019,0,Male,Black,1996,22,0,0,1,46768.60689,1,0,2020/8/11,1,2020/1/1,2021/1/1,1,1,1608.975744,1,1,1,0,0,1,0,1,0,7.383974392
924,2017,C_924_1050007.0,1050007,control,0,2019/2/18,2019,0,Male,Black,1999,18,5,1,5,0,1,13.81603636,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
924,2017,P_924,,participant,1,2019/2/18,2019,0,Male,Black,1999,18,22,1,3,637.5289627,1,0,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
924,2018,C_924_1050007.0,1050007,control,0,2019/2/18,2019,0,Male,Black,1999,18,5,1,5,0,1,13.81603636,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
924,2018,P_924,,participant,1,2019/2/18,2019,0,Male,Black,1999,18,22,1,3,637.5289627,1,0,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
924,2019,C_924_1050007.0,1050007,control,0,2019/2/18,2019,0,Male,Black,1999,18,5,1,5,0,1,13.81603636,2020/8/18,0,2019/1/1,2020/1/1,1,1,9743.581838,1,1,1,0,0,1,0,0,0,9.184466701
924,2019,P_924,,participant,1,2019/2/18,2019,0,Male,Black,1999,18,22,1,3,637.5289627,1,0,2020/8/18,0,2019/1/1,2020/1/1,1,1,24106.82892,1,1,1,0,0,1,0,1,0,10.09029192
924,2020,C_924_1050007.0,1050007,control,0,2019/2/18,2019,0,Male,Black,1999,18,5,1,5,0,1,13.81603636,2020/8/18,1,2020/1/1,2021/1/1,1,1,3057.053915,1,1,1,0,0,1,0,0,0,8.025534017
924,2020,P_924,,participant,1,2019/2/18,2019,0,Male,Black,1999,18,22,1,3,637.5289627,1,0,2020/8/18,1,2020/1/1,2021/1/1,1,1,10226.79662,1,1,1,0,0,1,0,1,0,9.232864452
925,2017,C_925_1688044.0,1688044,control,0,2019/2/18,2019,0,Male,White,1995,20,1,0,1,4631.597516,1,0.293159305,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
925,2017,P_925,,participant,1,2019/2/18,2019,0,Male,White,1995,20,1,0,2,4160.359414,1,0,2020/8/18,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
925,2018,C_925_1688044.0,1688044,control,0,2019/2/18,2019,0,Male,White,1995,20,1,0,1,4631.597516,1,0.293159305,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
925,2018,P_925,,participant,1,2019/2/18,2019,0,Male,White,1995,20,1,0,2,4160.359414,1,0,2020/8/18,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
925,2019,C_925_1688044.0,1688044,control,0,2019/2/18,2019,0,Male,White,1995,20,1,0,1,4631.597516,1,0.293159305,2020/8/18,0,2019/1/1,2020/1/1,1,1,23310.54325,1,1,1,0,0,1,0,0,0,10.05670394
925,2019,P_925,,participant,1,2019/2/18,2019,0,Male,White,1995,20,1,0,2,4160.359414,1,0,2020/8/18,0,2019/1/1,2020/1/1,1,1,2225.732214,1,1,1,0,0,1,0,1,0,7.708290415
925,2020,C_925_1688044.0,1688044,control,0,2019/2/18,2019,0,Male,White,1995,20,1,0,1,4631.597516,1,0.293159305,2020/8/18,1,2020/1/1,2021/1/1,1,1,16086.91427,1,1,1,0,0,1,0,0,0,9.685823603
925,2020,P_925,,participant,1,2019/2/18,2019,0,Male,White,1995,20,1,0,2,4160.359414,1,0,2020/8/18,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
929,2017,C_929_1323756.0,1323756,control,0,2019/2/25,2019,0,Male,Black,1977,23,1,0,1,0,1,0.275167807,2020/8/25,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
929,2017,P_929,,participant,1,2019/2/25,2019,0,Male,Black,1977,23,0,0,1,0,1,0,2020/8/25,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
929,2018,C_929_1323756.0,1323756,control,0,2019/2/25,2019,0,Male,Black,1977,23,1,0,1,0,1,0.275167807,2020/8/25,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
929,2018,P_929,,participant,1,2019/2/25,2019,0,Male,Black,1977,23,0,0,1,0,1,0,2020/8/25,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
929,2019,C_929_1323756.0,1323756,control,0,2019/2/25,2019,0,Male,Black,1977,23,1,0,1,0,1,0.275167807,2020/8/25,0,2019/1/1,2020/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
929,2019,P_929,,participant,1,2019/2/25,2019,0,Male,Black,1977,23,0,0,1,0,1,0,2020/8/25,0,2019/1/1,2020/1/1,1,1,1959.351217,1,1,1,1,1,1,1,1,0,7.580878928
929,2020,C_929_1323756.0,1323756,control,0,2019/2/25,2019,0,Male,Black,1977,23,1,0,1,0,1,0.275167807,2020/8/25,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
929,2020,P_929,,participant,1,2019/2/25,2019,0,Male,Black,1977,23,0,0,1,0,1,0,2020/8/25,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
937,2017,C_937_848104.0,848104,control,0,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
937,2017,P_937,,participant,1,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,-2,2017/1/1,2018/1/1,0,0,0,0,0,0,0,0,1,0,0,0,0
937,2018,C_937_848104.0,848104,control,0,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
937,2018,P_937,,participant,1,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,-1,2018/1/1,2019/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
937,2019,C_937_848104.0,848104,control,0,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,0,2019/1/1,2020/1/1,1,1,9713.212527,1,1,1,0,0,1,0,0,0,9.181345301
937,2019,P_937,,participant,1,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,0,2019/1/1,2020/1/1,1,1,333.2894153,1,1,1,0,0,1,0,1,0,5.812007131
937,2020,C_937_848104.0,848104,control,0,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,1,2020/1/1,2021/1/1,1,1,5815.487197,1,1,1,0,0,1,0,0,0,8.668451784
937,2020,P_937,,participant,1,2019/2/25,2019,0,Male,Black,2000,18,0,0,2,0,1,0,2020/8/25,1,2020/1/1,2021/1/1,1,1,99.18162834,1,1,1,0,0,1,0,1,0,4.606984822
938,2017,C_938_1002137.0,1002137,control,0,2019/3/4,2019,0,Male,Black,1999,18,2,0,2,17801.53622,0,4.334569654,2020/9/1,-2,2017/1/1,2018/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
938,2017,P_938,,participant,1,2019/3/4,2019,0,Male,Black,1999,18,2,0,9,22824.79806,1,0,2020/9/1,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
938,2018,C_938_1002137.0,1002137,control,0,2019/3/4,2019,0,Male,Black,1999,18,2,0,2,17801.53622,0,4.334569654,2020/9/1,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
938,2018,P_938,,participant,1,2019/3/4,2019,0,Male,Black,1999,18,2,0,9,22824.79806,1,0,2020/9/1,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
938,2019,C_938_1002137.0,1002137,control,0,2019/3/4,2019,0,Male,Black,1999,18,2,0,2,17801.53622,0,4.334569654,2020/9/1,0,2019/1/1,2020/1/1,1,1,416.8561144,1,1,1,0,0,1,0,0,0,6.035137149
938,2019,P_938,,participant,1,2019/3/4,2019,0,Male,Black,1999,18,2,0,9,22824.79806,1,0,2020/9/1,0,2019/1/1,2020/1/1,1,1,2795.587388,1,1,1,0,0,1,0,1,0,7.936155163
938,2020,C_938_1002137.0,1002137,control,0,2019/3/4,2019,0,Male,Black,1999,18,2,0,2,17801.53622,0,4.334569654,2020/9/1,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
938,2020,P_938,,participant,1,2019/3/4,2019,0,Male,Black,1999,18,2,0,9,22824.79806,1,0,2020/9/1,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
943,2017,C_943_1682895.0,1682895,control,0,2019/3/18,2019,0,Female,Black,1997,18,5,0,5,3436.842503,1,2.128130457,2020/9/15,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
943,2017,P_943,,participant,1,2019/3/18,2019,0,Female,Black,1997,18,7,1,3,0,1,0,2020/9/15,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
943,2018,C_943_1682895.0,1682895,control,0,2019/3/18,2019,0,Female,Black,1997,18,5,0,5,3436.842503,1,2.128130457,2020/9/15,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
943,2018,P_943,,participant,1,2019/3/18,2019,0,Female,Black,1997,18,7,1,3,0,1,0,2020/9/15,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
943,2019,C_943_1682895.0,1682895,control,0,2019/3/18,2019,0,Female,Black,1997,18,5,0,5,3436.842503,1,2.128130457,2020/9/15,0,2019/1/1,2020/1/1,1,1,23388.89827,1,1,1,0,0,1,0,0,0,10.06005951
943,2019,P_943,,participant,1,2019/3/18,2019,0,Female,Black,1997,18,7,1,3,0,1,0,2020/9/15,0,2019/1/1,2020/1/1,1,1,3904.686806,1,1,1,1,1,1,1,1,0,8.270188925
943,2020,C_943_1682895.0,1682895,control,0,2019/3/18,2019,0,Female,Black,1997,18,5,0,5,3436.842503,1,2.128130457,2020/9/15,1,2020/1/1,2021/1/1,1,1,9778.587863,1,1,1,0,0,1,0,0,0,9.188052621
943,2020,P_943,,participant,1,2019/3/18,2019,0,Female,Black,1997,18,7,1,3,0,1,0,2020/9/15,1,2020/1/1,2021/1/1,1,1,125.70123,1,1,1,0,0,1,0,1,0,4.841831796
951,2017,C_951_1010011.0,1010011,control,0,2019/4/1,2019,0,Male,Black,1990,22,5,1,5,0,0,2.055927968,2020/9/29,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
951,2017,P_951,,participant,1,2019/4/1,2019,0,Male,Black,1990,22,9,1,2,0,0,0,2020/9/29,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
951,2018,C_951_1010011.0,1010011,control,0,2019/4/1,2019,0,Male,Black,1990,22,5,1,5,0,0,2.055927968,2020/9/29,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
951,2018,P_951,,participant,1,2019/4/1,2019,0,Male,Black,1990,22,9,1,2,0,0,0,2020/9/29,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
951,2019,C_951_1010011.0,1010011,control,0,2019/4/1,2019,0,Male,Black,1990,22,5,1,5,0,0,2.055927968,2020/9/29,0,2019/1/1,2020/1/1,1,1,0,0,1,1,1,1,1,1,0,0,0
951,2019,P_951,,participant,1,2019/4/1,2019,0,Male,Black,1990,22,9,1,2,0,0,0,2020/9/29,0,2019/1/1,2020/1/1,1,1,2546.905744,1,1,1,0,0,1,0,1,0,7.843027024
951,2020,C_951_1010011.0,1010011,control,0,2019/4/1,2019,0,Male,Black,1990,22,5,1,5,0,0,2.055927968,2020/9/29,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
951,2020,P_951,,participant,1,2019/4/1,2019,0,Male,Black,1990,22,9,1,2,0,0,0,2020/9/29,1,2020/1/1,2021/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
968,2017,C_968_676837.0,676837,control,0,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,0,1,0.093740603,2020/10/20,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
968,2017,P_968,,participant,1,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,892.6504883,1,0,2020/10/20,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
968,2018,C_968_676837.0,676837,control,0,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,0,1,0.093740603,2020/10/20,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
968,2018,P_968,,participant,1,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,892.6504883,1,0,2020/10/20,-1,2018/1/1,2019/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
968,2019,C_968_676837.0,676837,control,0,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,0,1,0.093740603,2020/10/20,0,2019/1/1,2020/1/1,1,1,2592.914994,1,1,1,0,0,1,0,0,0,7.860923594
968,2019,P_968,,participant,1,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,892.6504883,1,0,2020/10/20,0,2019/1/1,2020/1/1,1,1,7776.545526,1,1,1,0,0,1,0,1,0,8.958996082
968,2020,C_968_676837.0,676837,control,0,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,0,1,0.093740603,2020/10/20,1,2020/1/1,2021/1/1,1,1,462.1846555,1,1,1,0,0,1,0,0,0,6.138125799
968,2020,P_968,,participant,1,2019/4/22,2019,0,Male,Black,1995,21,0,0,1,892.6504883,1,0,2020/10/20,1,2020/1/1,2021/1/1,1,1,6808.664898,1,1,1,0,0,1,0,1,0,8.826098191
970,2017,C_970_1328987.0,1328987,control,0,2019/4/22,2019,0,Male,Black,1993,19,2,1,2,0,0,0,2020/10/20,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
970,2017,P_970,,participant,1,2019/4/22,2019,0,Male,Black,1993,19,2,1,2,0,0,0,2020/10/20,-2,2017/1/1,2018/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
