tip_id,year,treatment,end_year,StartDate,EndDate,Status,age_band,cohort_2022,race,gender,census_tract,participated_tip,graduated_tip,employed_full_year,employed_partial_year,earnings_full_year,offense_count_year,offended_year,has_offense_by_year,has_offense_prior_to_year
878,2022,0,2018,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
878,2023,0,2018,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
878,2024,0,2018,2018-11-12,2018-11-20 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,10,1,1,1
1382,2017,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1382,2018,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,5895.932243844684,0,0,0,0
1382,2019,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,9450.088812505019,0,0,0,0
1382,2020,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,5241.91131808952,0,0,0,0
1382,2021,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,13926.576216026744,0,0,0,0
1382,2022,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,21590.17427104449,0,0,0,0
1382,2023,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,31050.98676466211,0,0,0,0
1382,2024,1,2021,2021-06-22,2021-11-12 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,26399.133144652515,0,0,0,0
946,2017,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,478.8942785409564,0,0,0,0
946,2018,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,7562.7955725055,0,0,0,0
946,2019,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,5672.3697430574575,0,0,0,0
946,2020,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,2085.325122522906,0,0,0,0
946,2021,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,0,0
946,2022,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,0,0
946,2023,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,951.7715577879651,0,0,0,0
946,2024,0,2019,2019-03-18,2019-04-11 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3756.788161599298,0,0,0,0
733,2017,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,22580.794801375792,0,0,1,1
733,2018,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,7471.55119144817,0,0,1,1
733,2019,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,26264.821605201672,0,0,1,1
733,2020,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,4886.340409374365,0,0,1,1
733,2021,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,17351.249825467014,0,0,1,1
733,2022,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,24407.65643652039,0,0,1,1
733,2023,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,93936.11644400246,0,0,1,1
733,2024,1,2018,2018-03-05,2018-05-11 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,74447.3692766673,0,0,1,1
1352,2017,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,0
1352,2018,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1352,2019,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1352,2020,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1
1352,2021,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1
1352,2022,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1352,2023,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,4,1,1,1
1352,2024,0,2022,2021-04-26,2022-01-14 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1476,2017,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1476,2018,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1476,2019,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1476,2020,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1
1476,2021,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1476,2022,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
1476,2023,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,47220.13105864616,0,0,1,1
1476,2024,1,2022,2021-12-06,2022-07-01 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,35227.49508044284,0,0,1,1
1370,2017,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1370,2018,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1370,2019,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,194.36247999096426,0,0,0,0
1370,2020,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,6229.084479805839,0,0,0,0
1370,2021,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,2180.7622361386484,0,0,0,0
1370,2022,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,1304.4043937525887,0,0,0,0
1370,2023,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,6447.49611833609,0,0,0,0
1370,2024,0,2022,2021-06-02,2022-04-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3893.168109061126,0,0,0,0
1041,2017,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,4634.3258987452555,0,0,0,0
1041,2018,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,3423.8717768721776,0,0,0,0
1041,2019,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,16201.129364958195,0,0,0,0
1041,2020,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,5896.005746392467,0,0,0,0
1041,2021,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1041,2022,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1041,2023,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1041,2024,1,2019,2019-08-12,2019-10-25 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1340,2017,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,3874.242863235196,0,0,0,0
1340,2018,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,9242.026686001647,0,0,0,0
1340,2019,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1656.5422940329786,0,0,0,0
1340,2020,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1585.921006076239,0,0,0,0
1340,2021,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,1669.8755486114114,0,0,0,0
1340,2022,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,5980.23291291151,0,0,0,0
1340,2023,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,3675.4081470912083,0,0,0,0
1340,2024,0,2021,2021-04-26,2021-05-26 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3037.7544336337946,0,0,0,0
942,2017,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
942,2018,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,6,1,1,1
942,2019,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
942,2020,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
942,2021,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,6059.032782934053,1,1,1,1
942,2022,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,1045.9643197593357,1,1,1,1
942,2023,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
942,2024,1,2019,2019-03-18,2019-05-31 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
747,2017,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1
747,2018,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,7168.375790610767,0,0,1,1
747,2019,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
747,2020,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,5,1,1,1
747,2021,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
747,2022,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
747,2023,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
747,2024,0,2018,2018-03-26,2018-05-15 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
881,2017,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,6,1,1,1
881,2018,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
881,2019,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,18886.233434146183,0,0,1,1
881,2020,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,32578.919580164253,0,0,1,1
881,2021,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,33281.24284444072,0,0,1,1
881,2022,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
881,2023,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,2,1,1,1
881,2024,1,2019,2018-11-26,2019-02-08 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
1254,2017,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1254,2018,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,366.5056411192552,0,0,0,0
1254,2019,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,0
1254,2020,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,3,1,1,1
1254,2021,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,4,1,1,1
1254,2022,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1254,2023,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1254,2024,0,2020,2020-09-21,2020-09-25 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1360,2017,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,2410.3438857213105,0,0,0,0
1360,2018,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1040.8999465272086,0,0,0,0
1360,2019,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,24869.746068971384,0,0,0,0
1360,2020,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1831.4255186721991,0,0,0,0
1360,2021,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,3905.3573503776875,0,0,0,0
1360,2022,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,3766.9821890213143,0,0,0,0
1360,2023,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1360,2024,1,2021,2021-05-10,2021-11-10 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0
1261,2017,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1261,2018,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1261,2019,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1261,2020,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1261,2021,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,1925.3849341762198,0,0,1,1
1261,2022,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,2,1,1,1
1261,2023,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1261,2024,0,2020,2020-10-05,2020-10-19 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,5512.908795087868,0,0,1,1
1063,2017,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,2795.2101175355215,0,0,1,1
1063,2018,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1028.7877645452777,3,1,1,1
1063,2019,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
1063,2020,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
1063,2021,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,162.72322293240364,0,0,1,1
1063,2022,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,6010.025042064114,3,1,1,1
1063,2023,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,1853.3515235538773,0,0,1,1
1063,2024,1,2019,2019-09-23,2019-12-06 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,832.3755168297921,0,0,1,1
1421,2017,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1421,2018,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,0
1421,2019,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,2,1,1,1
1421,2020,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1
1421,2021,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,4,1,1,1
1421,2022,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,675.1500709555345,0,0,1,1
1421,2023,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1421,2024,0,2021,2021-08-30,2021-08-31 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1232,2017,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1232,2018,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,3157.9193351593544,0,0,0,0
1232,2019,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,4940.161863539918,0,0,0,0
1232,2020,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,9404.139281271038,0,0,0,0
1232,2021,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,33152.967362807205,0,0,0,0
1232,2022,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,49018.900068728486,0,0,0,0
1232,2023,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,54473.64462064009,0,0,0,0
1232,2024,1,2020,2020-08-03,2020-10-16 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,38402.93419880798,0,0,0,0
1194,2017,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,3,1,1,0
1194,2018,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,679.1325404521666,4,1,1,1
1194,2019,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,3,1,1,1
1194,2020,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1194,2021,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,610.2120859965136,6,1,1,1
1194,2022,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,3360.992584981691,0,0,1,1
1194,2023,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1
1194,2024,0,2020,2020-06-01,2020-07-01 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,2,1,1,1
1237,2017,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1237,2018,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,1749.042617808966,0,0,0,0
1237,2019,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,1,1,1952.6402132543585,0,0,0,0
1237,2020,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,1598.5676893952566,0,0,0,0
1237,2021,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,1,2336.5150241446318,2,1,1,0
1237,2022,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,19737.161671050428,0,0,1,1
1237,2023,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,1,1,9299.06474435683,0,0,1,1
1237,2024,1,2020,2020-08-17,2020-11-13 00:00:00+00:00,Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1
1113,2017,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1113,2018,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0
1113,2019,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,0,0,0,1,6253.281068739681,0,0,0,0
1113,2020,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,0,1,26266.12398081265,0,0,0,0
1113,2021,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,41303.76920817495,3,1,1,0
1113,2022,0,2020,2019-12-09,2020-02-06 00:00:00+00:00,Non Graduated,<=24,0.0,Unknown,Unknown,Unknown,1,0,1,1,44370.02338486865,0,0,1,1
