tip_id,year_of_birth,year_of_death,census_tract,gender,race
51.0,1980.0,,42003130700,Female,Black
776.0,1987.0,,42003481000,Male,Black
502.0,1992.0,,42003562400,Male,Black
1319.0,2000.0,,42003561900,Male,Black
2239.0,1994.0,,42129802200,Male,Black
745.0,1973.0,,42003551200,Male,Black
1399.0,2001.0,,42003101900,Male,Black
974.0,1999.0,,42003504100,Male,Black
1365.0,1980.0,,42003130800,Female,Black
1015.0,1989.0,,42003420000,Male,Black
687.0,1995.0,,42003509400,Male,Black
1428.0,2001.0,,42003523200,Male,Black
773.0,1992.0,,42003561400,Male,Black
227.0,1989.0,,42003403500,Male,Black
2069.0,2004.0,,42003160800,Male,Black
1908.0,2004.0,,42003521301,Male,Black
147.0,1988.0,,42003523701,Male,Black
371.0,1988.0,,42003250900,Male,Black
2157.0,1996.0,,42003551200,Female,Black
1705.0,2000.0,,42003170600,Male,Black
12.0,1987.0,2018.0,42003561400,Male,Black
830.0,1992.0,,42003050900,Male,Black
1764.0,1994.0,,42003484300,Male,Black
1038.0,1984.0,,42003191600,Male,White
1940.0,1995.0,,42003130800,Male,Black
14.0,1990.0,2020.0,42003192000,Male,Black
1006.0,1994.0,,42003462600,Male,White
845.0,1991.0,,42003271600,Male,Black
717.0,1995.0,,42003462600,Male,Black
188.0,1977.0,,42003431100,Male,Black
97.0,1984.0,,42003488500,Male,Black
241.0,1983.0,,42003507000,Male,White
887.0,1988.0,,42003563000,Female,Black
409.0,1989.0,,42003463900,Male,Black
2229.0,2002.0,,42003504100,Male,Black
1540.0,1997.0,,42003522000,Male,Black
1292.0,1997.0,,42003111300,Male,Black
54.0,1981.0,,42003552300,Male,Black
849.0,1992.0,2019.0,42003565200,Male,Black
867.0,1991.0,,42003561900,Male,Black
1564.0,1965.0,,42003550900,Female,Black
741.0,1986.0,,42049002600,Male,Black
470.0,1979.0,,42003486700,Male,Black
2063.0,2000.0,,42003492900,Female,Black
1131.0,1993.0,,42003523300,Male,Black
604.0,1990.0,,42003050900,Male,Black
977.0,1988.0,2022.0,42003486900,Male,Black
1293.0,1995.0,,42003260700,Male,Black
1117.0,1993.0,,42003140800,Male,White
2273.0,1997.0,,42003415001,Male,Black
2036.0,2003.0,,42003550900,Male,Black
841.0,1981.0,,42085032900,Male,White
1822.0,2003.0,,42003565200,Male,Black
881.0,1993.0,,42003475301,Male,Black
134.0,1970.0,2015.0,42003453004,Male,White
1437.0,2001.0,,42003488600,Male,Black
1626.0,2001.0,,42003521301,Male,Black
1385.0,1993.0,,42003564700,Male,Black
1188.0,1984.0,,42003526202,Male,Black
483.0,1983.0,,,Male,Black
1294.0,1987.0,,42003468800,Male,Black
1219.0,1997.0,,42003521301,Male,Black
2077.0,2000.0,,42003552400,Male,Black
1475.0,2002.0,,42003050100,Male,Black
1837.0,1986.0,,42003562500,Male,Black
1473.0,2001.0,,42003462600,Female,Black
2206.0,2002.0,,42003562400,Male,Black
1765.0,2002.0,,42003515100,Male,Black
909.0,1995.0,,42003130700,Male,Black
24.0,1988.0,,42003415001,Male,White
355.0,1984.0,,42003191500,Female,Black
197.0,1970.0,,42003562300,Male,Black
1198.0,1992.0,,42003552400,Male,Black
329.0,1980.0,,42003477200,Male,White
542.0,1992.0,,42003130600,Male,Black
857.0,1986.0,,42003120300,Male,Black
1547.0,1993.0,,42003130700,Male,Black
1109.0,1985.0,,42003300100,Male,Black
889.0,1996.0,,42003202200,Male,Black
505.0,1976.0,,42003523501,Male,Black
829.0,1984.0,,42003300100,Male,Black
740.0,1993.0,,42003499300,Male,Black
578.0,1989.0,,42003050600,Male,Black
335.0,1978.0,,42003421200,Male,Black
2103.0,2000.0,,42003561400,Male,Black
317.0,1980.0,2019.0,42003120300,Male,Black
690.0,1989.0,,42003160800,Male,Black
1495.0,1995.0,,42003161000,Female,Black
107.0,1990.0,,42003271600,Male,White
258.0,1992.0,,42003050600,Male,Black
1331.0,1995.0,,42003478200,Female,Black
170.0,1991.0,,42003407002,Male,White
1999.0,2000.0,,42003050900,Male,Black
264.0,1983.0,,42003552100,Male,Black
1721.0,2002.0,,42003110200,Male,
2041.0,1997.0,,42003472100,Male,Black
369.0,1984.0,,42003561500,Male,Black
960.0,1983.0,,42003523400,Male,Black
1002.0,1976.0,,42003482500,Male,Black
1481.0,1987.0,,42003130600,Male,Black
2142.0,2001.0,,42003561500,Male,Black
2256.0,2002.0,,42003120900,Male,Black
1232.0,2001.0,,42003101900,Male,Black
143.0,1981.0,,42003492800,Male,Black
1360.0,1996.0,,42003051000,Male,Black
1270.0,1973.0,,42003515100,Male,Black
529.0,1988.0,,42129801500,Male,White
1879.0,1980.0,,42003563900,Male,Black
181.0,1984.0,,42003484500,Male,White
70.0,1986.0,,42003261500,Male,Black
1796.0,1988.0,,42003485000,Male,Black
1665.0,1987.0,,42003562700,Female,Black
200.0,1991.0,,42003192000,Male,Black
945.0,1989.0,,42003290400,Female,Black
1095.0,1992.0,,42003403500,Male,White
559.0,1990.0,,42003432400,Male,Black
88.0,1981.0,,42003513800,Male,Black
294.0,1990.0,,42003475301,Male,White
1314.0,2000.0,,42003111500,Male,Black
1494.0,1996.0,,42003191700,Male,Black
403.0,1990.0,,42003488600,Male,Black
1849.0,1958.0,,42003504100,Male,Black
1137.0,1993.0,,42003050100,Male,Black
2141.0,2001.0,,42003522000,Male,Black
287.0,1986.0,,42003450700,Female,Black
676.0,1986.0,,42003130700,Male,Black
122.0,1979.0,,42003191700,Male,Black
838.0,1988.0,,42003271600,Male,Black
1697.0,2000.0,,42003300100,Male,Black
883.0,1975.0,,42003462600,Male,White
296.0,1985.0,,42003130800,Male,Black
1235.0,1992.0,,42003130700,Male,Black
1207.0,1998.0,,42003462600,Male,Black
463.0,1982.0,,42003020100,Male,White
699.0,1980.0,,42003427200,Male,Black
244.0,1984.0,,42003499300,Male,Black
951.0,1990.0,,42003523200,Male,Black
803.0,1991.0,,42003130700,Male,Black
1145.0,1991.0,,42003504100,Male,Black
618.0,1996.0,,42003523701,Male,Black
833.0,1990.0,,42003261400,Male,Black
389.0,1987.0,2021.0,42003509400,Male,Black
749.0,1994.0,,42003130800,Male,Black
598.0,1973.0,,42003510000,Male,Black
695.0,1972.0,,42003564700,Male,Black
1094.0,1972.0,,42003561400,Male,Black
2173.0,1977.0,,42003515100,Male,Black
623.0,1980.0,,42003432300,Male,White
499.0,1979.0,,42003427100,Female,Black
22.0,1984.0,,42003552300,Male,Black
782.0,1987.0,,42003130600,Male,Black
2165.0,1992.0,,42003565200,Male,Black
2092.0,2000.0,,42003050600,Female,Black
613.0,1986.0,,42003523100,Male,Black
1907.0,1978.0,,42003120900,Female,Black
2049.0,1993.0,,42003523100,Male,Black
648.0,1988.0,,42003050600,Male,Black
1429.0,1994.0,,42003120900,Male,White
519.0,1982.0,,42003271600,Male,Black
1143.0,1991.0,,42003401200,Male,Black
1003.0,1978.0,,42003271600,Male,Black
767.0,1994.0,,42003521302,Male,Black
1839.0,1989.0,,42003514000,Male,Black
1670.0,1994.0,,42003241300,Male,Black
361.0,1992.0,,42003560400,Male,Black
874.0,1987.0,,42003523200,Male,Black
1791.0,1992.0,,42003486800,Male,Black
482.0,1979.0,,42003513800,Male,Black
624.0,1994.0,,42003514000,Male,Black
486.0,1983.0,,42003120300,Male,Black
517.0,1990.0,,42003050900,Male,Black
1092.0,1990.0,,,Male,Black
277.0,1988.0,2022.0,42003563800,Male,White
308.0,1975.0,,42003483800,Male,Black
993.0,1996.0,,42129800700,Male,Black
2071.0,1995.0,,42003051100,Male,Black
638.0,1987.0,,42003290100,Male,Black
584.0,1989.0,,42003010302,Male,Black
166.0,1986.0,,42003300100,Male,Black
1246.0,1991.0,,42007605700,Male,Black
316.0,1982.0,,42003130800,Male,Black
1247.0,1985.0,,42003561500,Male,Black
146.0,1984.0,,42003120900,Male,Black
405.0,1968.0,,42003492800,Male,Black
630.0,1987.0,,42003521100,Male,Black
330.0,1991.0,,42003300100,Male,Black
733.0,1975.0,,42003401200,Male,Black
87.0,1978.0,,42003564700,Male,Black
180.0,1986.0,,42003564800,Male,Black
468.0,1983.0,,42003050600,Male,Black
696.0,1993.0,,42003464400,Male,Black
193.0,1979.0,,42129803501,Male,Black
34.0,1985.0,,42013100400,Male,Black
127.0,1989.0,,42003561400,Male,Black
80.0,1987.0,,42003523501,Male,Black
1196.0,1985.0,,42003523702,Male,Black
312.0,1974.0,,42003523300,Male,Black
1444.0,1987.0,,42003486800,Male,Black
1806.0,2000.0,,42003523600,Male,Black
1884.0,1992.0,,42003523502,Male,Black
1459.0,1986.0,,42003523501,Male,Black
216.0,1987.0,,42003562600,Male,Black
684.0,1983.0,,42003101900,Male,Black
564.0,1985.0,2022.0,42003261300,Male,Black
1170.0,1987.0,,42003551200,Male,Black
1284.0,1998.0,,42003111500,Male,Black
413.0,1994.0,,42003552100,Male,Black
2021.0,1998.0,,42003111300,Male,Black
1546.0,1986.0,,42003515300,Male,Black
819.0,1977.0,,42003513000,Male,Black
481.0,1988.0,,42003561500,Male,Black
971.0,1984.0,,42003486900,Male,Black
2054.0,2000.0,,42003300100,Male,Black
550.0,1985.0,,42003271600,Male,Black
1047.0,1990.0,,42003552300,Male,Black
828.0,1991.0,,42003140100,Male,White
198.0,1989.0,,42003552200,Female,Black
820.0,1998.0,,42003468800,Male,Black
35.0,1991.0,,42003130600,Male,Black
851.0,1986.0,,42003514000,Male,Black
815.0,1993.0,,42003561900,Male,Black
1579.0,1993.0,,42003514000,Male,Black
869.0,1987.0,,42003561500,Male,Black
1.0,1992.0,,42003564700,Male,Black
562.0,1979.0,,42003130600,Male,Black
195.0,1990.0,2024.0,42003524000,Male,White
313.0,1990.0,,42003562600,Female,Black
1336.0,1992.0,2024.0,42003151700,Male,Black
1163.0,1991.0,,42003492800,Male,Black
627.0,1988.0,,42003262000,Male,Black
799.0,1991.0,,42003030500,Male,Black
910.0,1991.0,,42003564800,Male,Black
681.0,1989.0,,42003130700,Male,Black
795.0,1989.0,,42003050100,Male,Black
99.0,1991.0,,42003130200,Male,Black
1405.0,1994.0,,42003101800,Male,Black
1212.0,1980.0,,42003101900,Male,Black
1942.0,1990.0,,42003424000,Male,Black
649.0,1984.0,,42003483800,Male,Black
1993.0,1973.0,,42003040200,Female,Black
245.0,1992.0,,42003050100,Male,Black
612.0,1980.0,,42003271600,Male,Black
398.0,1989.0,,42003491200,Male,Black
1213.0,1992.0,,42003523200,Male,Black
174.0,1987.0,,42003080900,Male,Black
1214.0,1992.0,,42003160800,Male,Black
651.0,1990.0,,42003512000,Male,Black
1102.0,1969.0,,42003515300,Female,Black
600.0,1993.0,2022.0,42003483800,Male,Black
515.0,1982.0,,42003550900,Male,Black
1729.0,1999.0,,42003515100,Male,Black
847.0,1982.0,,42003564400,Male,Black
10.0,1989.0,,42003010302,Male,Black
431.0,1986.0,,42003507000,Male,Black
168.0,1985.0,,42003564700,Male,Black
1525.0,1989.0,,42003504100,Male,Black
574.0,1980.0,,42003484300,Male,Black
1634.0,1992.0,,42007604100,Male,Black
422.0,1991.0,,42003130700,Male,Black
1990.0,1994.0,,42003561400,Male,Black
603.0,1990.0,,42003090100,Female,Black
694.0,1993.0,,42129805200,Male,Black
158.0,1972.0,,42003561900,Male,Black
936.0,1991.0,,42003509400,Male,Black
272.0,1990.0,,42003515100,Male,Black
68.0,1985.0,,42003111500,Male,Black
722.0,1989.0,,42003464400,Male,Black
451.0,1974.0,,42003564700,Male,Black
473.0,1985.0,,42003461000,Male,White
665.0,1989.0,,42129800600,Male,White
48.0,1988.0,,42003130200,Male,Black
1236.0,1988.0,,42003492700,Male,Black
1568.0,1998.0,,42003523200,Female,Black
269.0,1988.0,,42003561400,Male,Black
801.0,1989.0,,42059970501,Male,White
1348.0,1992.0,,42003481000,Male,Black
1825.0,1993.0,,42003562300,Male,Black
2160.0,1984.0,,42003130800,Male,Black
870.0,1993.0,,42003130700,Male,Black
526.0,1977.0,2023.0,42003426300,Male,White
806.0,1990.0,,42003478200,Male,Black
1151.0,1997.0,,42003250900,Male,Black
739.0,1986.0,,42003563000,Male,Black
240.0,1974.0,,42003515300,Male,Black
708.0,1991.0,,42003561900,Male,Black
1081.0,1978.0,,42003488200,Female,Black
535.0,1995.0,,42003562300,Male,Black
1726.0,1964.0,,42003552200,Male,Black
590.0,1978.0,,42003561400,Male,Black
705.0,1995.0,,42003550900,Male,Black
213.0,1972.0,,42003565200,Male,Black
454.0,1978.0,,42003484500,Male,Black
1901.0,1992.0,,42003523701,Male,Black
1269.0,1992.0,,42003564800,Male,Black
1576.0,1982.0,,42003180700,Male,White
153.0,1984.0,,42003499400,Male,Black
504.0,1985.0,,42003271600,Male,Black
1152.0,1986.0,,42003501000,Male,Black
280.0,1987.0,,42003120900,Male,Black
1113.0,1990.0,,42003202200,Male,Black
350.0,1970.0,,42003130600,Male,Black
1108.0,1978.0,,42003476200,Male,White
467.0,1989.0,,42003563000,Male,Black
94.0,1973.0,,42003562600,Male,Black
455.0,1979.0,,42003260700,Male,Black
2052.0,1980.0,,42003552100,Male,Black
992.0,1989.0,,42003552300,Male,Black
1618.0,1997.0,,42003564700,Male,Black
1296.0,2001.0,,42003523300,Male,Black
204.0,1990.0,,42003261500,Male,Black
224.0,1987.0,,42003510000,Male,Black
27.0,1987.0,,42003130200,Male,Black
588.0,1991.0,,42003492800,Male,Black
2295.0,1983.0,,42003551200,Male,Black
1652.0,1991.0,,42003561400,Male,Black
1297.0,1962.0,,42003562600,Male,Black
113.0,1987.0,,42003564400,Male,Black
128.0,1981.0,,42003564700,Female,Black
416.0,1970.0,,42003523501,Male,Black
660.0,1985.0,,42125746100,Female,Other
151.0,1968.0,2020.0,42003564200,Male,White
1732.0,1991.0,,42003290100,Male,Black
130.0,1974.0,,42003513000,Male,Black
1210.0,1982.0,,42003508000,Male,Black
1793.0,1979.0,,42003560400,Male,Black
1759.0,1995.0,,42003550900,Male,Black
1912.0,1984.0,,42003561500,Female,Black
537.0,1995.0,2019.0,42003483800,Male,Black
1364.0,1979.0,,42003120300,Male,Black
1621.0,1989.0,,42129802200,Male,Black
1927.0,1995.0,,42003120300,Male,Black
508.0,1990.0,,42003050600,Male,Black
1032.0,1995.0,,42003550900,Female,Black
569.0,1970.0,,42003513800,Male,Black
685.0,1989.0,,42003191700,Male,Black
1372.0,1978.0,,42003561500,Male,Black
880.0,1981.0,,42003521500,Male,White
1476.0,1983.0,,42003130700,Male,Black
727.0,1993.0,,42003261400,Male,Black
1632.0,1993.0,,42003050100,Male,Black
639.0,1987.0,,42003403500,Male,Black
1318.0,1994.0,,42003130800,Male,Black
124.0,1988.0,,42003462100,Male,White
243.0,1987.0,,42003560400,Male,Black
265.0,1975.0,,42003564700,Male,Black
111.0,1977.0,,42003111500,Male,Black
1532.0,1977.0,,42003564700,Male,Black
1631.0,1989.0,,42003480101,,White
868.0,1984.0,,42003523100,Male,Black
544.0,1964.0,,42003130600,Male,Black
863.0,1979.0,,42003563100,Male,White
347.0,1989.0,,42003290100,Male,Black
689.0,1980.0,2021.0,42003130600,Male,Black
2307.0,1985.0,,42003462600,Male,Black
456.0,1987.0,,42003488400,Male,Black
744.0,1986.0,,42003523400,Female,Black
1029.0,1977.0,,42003562300,Male,Black
1034.0,1980.0,,42003483800,Male,Black
212.0,1984.0,,42003523501,Male,Black
297.0,1986.0,,42003481000,Male,White
792.0,1990.0,,42003523300,Male,Black
641.0,1990.0,,42003482500,Male,Black
300.0,1990.0,,42003130600,Male,Black
64.0,1977.0,,42003523600,Male,Black
691.0,1985.0,,42003523200,Male,Black
310.0,1983.0,,42003526302,Male,Black
349.0,1984.0,2018.0,42003563202,Male,White
1450.0,1980.0,,42003271600,Male,Black
1058.0,1979.0,,42003560400,Male,Black
490.0,1980.0,2021.0,42003469000,Female,White
475.0,1986.0,,42003271600,Male,White
96.0,1967.0,,42003516200,Male,Black
474.0,1978.0,,42003050100,Male,Black
390.0,1979.0,,42003513800,Male,Black
399.0,1982.0,,42003101900,Male,Black
702.0,1969.0,,42003523702,Male,Black
239.0,1976.0,,42003562300,Female,Black
791.0,1975.0,,42003130800,Female,Black
2029.0,1967.0,,42003513800,Female,Black
1771.0,1998.0,,42003260200,Male,Black
1349.0,1977.0,,42003260200,Male,Black
189.0,1991.0,,42003120900,Male,Black
1461.0,1981.0,2023.0,42003271600,Male,Black
1413.0,2003.0,,42003429202,Male,White
2025.0,2004.0,,42003513000,Male,Black
1486.0,1995.0,,42003522000,Male,Black
491.0,1989.0,,42003523501,Male,Black
2109.0,1976.0,,42003552200,Male,Black
902.0,1990.0,,42003270800,Male,Black
1355.0,1977.0,,42003130700,Male,Black
1910.0,1993.0,,42003030500,Male,Black
1452.0,1955.0,,42003499400,Female,White
487.0,1984.0,,42003161000,Male,Black
1627.0,1978.0,,42003130700,Male,Black
908.0,1975.0,,42003050100,Male,Black
235.0,1984.0,,42003161000,Male,Black
234.0,1977.0,,42003463900,Male,Black
1276.0,1980.0,,42003561400,Male,Black
1888.0,1981.0,,42003562500,Male,Black
260.0,1970.0,,42003504100,Male,Black
777.0,1989.0,,42049000100,Male,Black
1614.0,1989.0,,42003060500,Male,Black
1500.0,1985.0,,42003510000,Male,Black
961.0,1980.0,2023.0,42129800600,Male,Black
1343.0,1981.0,,42003120900,Male,Black
1826.0,1969.0,,42003130600,Female,Black
320.0,1970.0,,42003513000,Male,Black
1090.0,1970.0,,42003515200,Male,Black
4.0,1982.0,,42003130700,Male,Black
878.0,1997.0,,42003552300,Male,Black
761.0,1974.0,,42003120900,Male,Black
426.0,1992.0,,42003478200,Male,Black
2279.0,2007.0,,42003120900,Male,Black
190.0,1990.0,,42003130800,Male,Black
262.0,1988.0,2016.0,42003130800,Male,Black
1519.0,1989.0,,42003552000,Male,Black
763.0,1991.0,,42003403500,Male,White
528.0,1989.0,,42003562300,Male,Black
1696.0,1989.0,,42003426300,Male,White
1749.0,1991.0,,42003514000,Male,Black
789.0,1989.0,2022.0,42003563900,Male,Black
861.0,1987.0,,42003260200,Male,Black
1443.0,1989.0,,42003111500,Male,Black
268.0,1982.0,,42003504100,Male,Black
395.0,1984.0,,42003120300,Male,Black
653.0,1992.0,,,Male,Black
1120.0,1989.0,,42003192000,Male,White
367.0,1991.0,,42003523400,Male,Black
152.0,1986.0,,42003486800,Male,Black
179.0,1991.0,,42003465600,Male,Black
31.0,1989.0,,42003564500,Male,White
1565.0,1981.0,,42003111300,Male,Black
199.0,1991.0,,42003516200,Male,Black
2034.0,1989.0,,42003111300,Male,Black
183.0,1987.0,,42003515401,Male,Black
582.0,1990.0,,42003130200,Male,Black
215.0,1992.0,,42003564700,Male,Black
714.0,1993.0,,42003552400,Male,Black
388.0,1994.0,,42003300100,Male,Black
1183.0,1993.0,,42003110600,Male,Black
772.0,1980.0,,42003510000,Female,Black
15.0,1981.0,,42003523400,Male,Black
1328.0,1987.0,,42003130600,Female,Black
306.0,1991.0,,42003261300,Male,Black
1264.0,1989.0,,42003561500,Male,Black
599.0,1986.0,,42003110200,Male,Black
1491.0,2001.0,,42003563000,Male,Black
1431.0,1996.0,,42003202200,Male,Black
1398.0,1982.0,,42003130700,Male,Black
667.0,1979.0,,42003430100,Male,Black
1960.0,1972.0,,42003050600,Male,Black
384.0,1984.0,,42003562500,Male,Black
337.0,1986.0,,42003051000,Male,Black
1347.0,1980.0,2024.0,42003202300,Male,Black
1887.0,1990.0,,42003551200,Male,Black
458.0,1994.0,,42003562600,Male,Black
496.0,1990.0,,42003523600,Male,Black
1043.0,1991.0,,42003483800,Male,Black
940.0,1996.0,,42003070500,Male,Black
2282.0,1985.0,,42003523100,Male,Black
1800.0,2002.0,,42003565200,Male,Black
1585.0,2004.0,,42003565200,Female,Black
1126.0,1996.0,,42003130700,Male,Black
516.0,1984.0,,42003161000,Male,White
201.0,1985.0,,42003560400,Male,Black
383.0,1981.0,,42003271600,Male,Black
781.0,1974.0,,42003120300,Male,Black
1635.0,1999.0,,42003271600,Female,Black
1208.0,1986.0,,42003515300,Female,White
105.0,1970.0,,42003020100,Male,Black
1510.0,2000.0,,42003513000,Male,Black
2056.0,1998.0,,42003564700,Male,Black
625.0,1991.0,,42003510000,Male,Black
100.0,1992.0,,42003111500,Male,Black
2231.0,1988.0,,42003130800,Male,Black
677.0,1982.0,,42003462600,Male,Black
131.0,1990.0,,42003431100,Male,Black
82.0,1983.0,2015.0,42003508000,Male,Black
1772.0,1987.0,,42003486700,Male,Black
311.0,1991.0,,42007604000,Male,Black
619.0,1990.0,,42003524000,Male,Black
2148.0,1978.0,,42003514000,Male,Black
159.0,1988.0,,42003523702,Male,Black
266.0,1980.0,,42003300100,Male,Black
1944.0,1992.0,,42003510000,Female,Black
1251.0,1987.0,,42003523100,Male,Black
1202.0,1992.0,,42003130700,Male,Black
397.0,1987.0,,42003561900,Male,Black
1156.0,1989.0,,42003561500,Male,Black
678.0,1969.0,,42003562400,Male,Black
1840.0,1993.0,,42003520002,Female,Black
1642.0,2001.0,,42003523200,Male,Black
363.0,1978.0,,42003492700,Male,Black
273.0,1972.0,,42003051000,Male,Black
2246.0,1991.0,,42003468700,Female,Black
853.0,1992.0,2020.0,42003562500,Male,Black
449.0,1990.0,,42003111300,Male,Black
1707.0,1988.0,,42003513800,Female,Black
755.0,1992.0,,42003120900,Male,Black
1012.0,1979.0,,42003562300,Male,White
753.0,1993.0,,42003130800,Male,Black
980.0,1990.0,,42003504100,Male,Black
1883.0,1999.0,,42003483800,Male,Black
1659.0,1999.0,,42003486900,Female,Black
2058.0,1990.0,,42003508000,Male,Black
597.0,1994.0,2018.0,42003050600,Male,Black
1060.0,1998.0,,42003120900,Male,Black
1934.0,1975.0,,42003563000,Female,Black
1087.0,1976.0,,42003463900,Male,Black
433.0,1982.0,,42003290400,Male,Black
108.0,1985.0,,42003509400,Male,Black
1259.0,1984.0,,42003111500,Male,Black
50.0,1986.0,,42003496101,Male,White
1001.0,1984.0,2020.0,42003461000,Male,White
299.0,1992.0,,42003561400,Male,Black
1177.0,1990.0,,42003523501,Male,Black
415.0,1976.0,,42003560400,Male,Black
1909.0,1975.0,,42003514000,Male,Black
435.0,1981.0,,42085033400,Male,Black
357.0,1979.0,,42085030900,Male,Black
1605.0,2003.0,,42003281400,Male,Black
1118.0,2001.0,,42003552300,Male,Black
1835.0,2000.0,,42003565100,Female,Black
775.0,1998.0,,42003450700,Male,Black
950.0,1998.0,,42003431100,Male,Black
712.0,1993.0,,42003551900,Male,Black
1169.0,1999.0,,42003523300,Male,Black
1317.0,1993.0,,42003523200,Male,Black
2249.0,2005.0,,42003202200,Male,Black
2234.0,1974.0,,42003130700,Male,Black
1956.0,2001.0,,42003486800,Male,Black
1702.0,2002.0,,42003475304,Male,Black
937.0,2000.0,,42003483800,Male,Black
326.0,1991.0,,42003561400,Male,Black
1078.0,2001.0,,42003564800,Male,Black
2215.0,2004.0,,42003130800,Male,Black
1929.0,1994.0,,42003523501,Male,Black
2045.0,1996.0,,42003515200,Female,Black
1583.0,2004.0,,42003051000,Male,Black
771.0,1992.0,,42003130700,Male,Black
1943.0,1994.0,,42003262000,Male,Black
2288.0,1983.0,,42003510000,Male,White
1715.0,2000.0,,42003130600,Female,Black
1376.0,2001.0,,42003101900,Male,Black
707.0,1993.0,,42003463900,Male,Black
816.0,1993.0,,42003561400,Male,Black
759.0,1996.0,,42003486900,Male,Black
1552.0,2004.0,,42003130700,Male,Black
1668.0,2004.0,,42003508000,Male,Black
1303.0,1989.0,,42003492900,Male,Black
1838.0,2004.0,,42003509400,Male,Black
1139.0,1995.0,,42003487000,Male,Black
1357.0,1989.0,,42003281400,Male,Black
511.0,1994.0,,42003281400,Male,Black
1549.0,1999.0,,42003504100,Male,Black
2.0,1997.0,,42003523501,Male,Black
1426.0,1993.0,,42003120900,Male,Black
52.0,1987.0,,42003101900,Male,Black
79.0,1979.0,,42003521302,Male,Black
1403.0,2003.0,,42003101400,Male,Black
1035.0,1992.0,,42003562500,Male,Black
1322.0,1999.0,,42003523702,Male,Black
1009.0,1996.0,,42003564800,Male,Black
1321.0,2003.0,,42003523501,Male,Black
835.0,1996.0,,42003523600,Male,Black
1488.0,1997.0,,42003300100,Male,Black
692.0,1990.0,,42003486900,Male,Black
1478.0,1991.0,,42003130700,Male,Black
1487.0,1988.0,,42003130600,Male,Black
1404.0,1993.0,,42003492700,Male,Black
507.0,1994.0,,42003561400,Male,Black
2260.0,2004.0,,42003488100,Male,Black
2208.0,2005.0,,42003130600,Male,Black
2235.0,1993.0,,42003521302,Male,Black
913.0,1991.0,,42003564700,Male,Black
1535.0,1995.0,,42003401100,Male,Black
429.0,1988.0,,42003429700,Male,Black
1067.0,1992.0,,42003523200,Male,Black
1676.0,2004.0,,42003512000,Female,Black
2237.0,2001.0,,42003523702,Female,Black
1295.0,1996.0,,42003523600,Male,Black
843.0,1997.0,,42003050100,Male,Black
1817.0,1992.0,,42049011101,Male,Black
549.0,1989.0,,42003561900,Male,Black
1947.0,1998.0,,42003160900,Female,Black
2013.0,1999.0,,42003492800,Male,Black
211.0,1992.0,,42003401200,Male,White
1892.0,2003.0,,42003463900,Male,Black
1788.0,2004.0,,42003489001,Male,Black
450.0,1993.0,,42003429700,Male,Black
1719.0,2000.0,,42003481000,Male,Black
2108.0,1997.0,,42003552000,Male,Black
18.0,1978.0,,42003523300,Male,Black
2143.0,2005.0,,42003512000,Female,Black
1920.0,1994.0,,42003520001,Female,Black
126.0,1992.0,,42003565200,Male,Black
1874.0,1993.0,,42003552300,Male,Black
1030.0,1998.0,,42003565300,Male,White
1785.0,2002.0,,42003130700,Male,Black
1191.0,1993.0,,42125795800,Male,Black
1373.0,1985.0,,42003564700,Male,Black
784.0,1998.0,,42003464400,Male,Black
790.0,1981.0,,42003561400,Male,Black
931.0,1994.0,,42003523400,Male,Black
1536.0,2001.0,,42003514000,Male,Black
2182.0,1990.0,,42003462600,Male,Black
721.0,1994.0,,42003261500,Male,Black
1033.0,1992.0,,42003111300,Male,Black
1820.0,1999.0,,42003120300,Male,Black
698.0,1992.0,,42003514000,Male,Black
1980.0,1987.0,,42003523200,Male,Black
341.0,1988.0,,42007605600,Male,White
610.0,1994.0,,42003130600,Male,Black
1741.0,1993.0,,42003514000,Female,Black
989.0,1998.0,2024.0,42003180700,Male,Black
2241.0,1996.0,,42003261500,Male,Black
2223.0,2006.0,,42003552100,Male,Black
1728.0,2001.0,,42003170600,Male,Black
1891.0,2003.0,,42003523100,Male,Black
1215.0,2001.0,,42003040200,Male,Black
1567.0,2003.0,,42003523600,Male,Black
1266.0,1995.0,2021.0,42003561500,Male,Black
2245.0,1993.0,,42003481000,Male,Black
1815.0,1998.0,,42003180300,Male,Black
512.0,1994.0,,42003111400,Female,Black
2080.0,1998.0,,42003484300,Male,Black
1686.0,2004.0,,42003523702,Male,Black
1112.0,1990.0,,42003523800,Male,Black
991.0,1977.0,,42003484500,Male,White
1856.0,1993.0,2023.0,42003561400,Male,Black
117.0,1992.0,,42003496102,Male,Black
1812.0,2003.0,,42003496200,Male,Black
640.0,1990.0,,42003523702,Male,Black
1005.0,1995.0,,42003509400,Female,White
854.0,1992.0,,42003515100,Male,Black
1432.0,2000.0,,42003523100,Male,Black
2136.0,2003.0,,42003130700,Male,Black
129.0,1985.0,,42003551200,Male,Black
2082.0,1991.0,,42003561500,Female,Black
1010.0,1989.0,,42003261500,Male,Black
1624.0,2003.0,,42003564700,Male,Black
6.0,1985.0,,42129805200,Male,Black
2126.0,1998.0,,42003561400,Male,Black
1123.0,1991.0,,42003060300,Female,Black
1390.0,2000.0,,42003462600,Male,Black
1698.0,2004.0,,42003250900,Male,Black
981.0,1993.0,,42003261500,Male,Black
1023.0,1999.0,,42003509400,Male,Black
